p,official_penalty,official_accept_payoff,official_prefers_accept
0.5700000000000001,190,-88.30000000000001,False
0.5700000000000001,195,-91.15,False
0.5700000000000001,200,-94.00000000000001,False
0.5700000000000001,205,-96.85000000000001,False
0.5700000000000001,210,-99.70000000000002,False
0.5700000000000001,215,-102.55000000000001,False
0.5700000000000001,220,-105.40000000000002,False
0.5700000000000001,225,-108.25,False
0.5700000000000001,230,-111.10000000000002,False
0.5700000000000001,235,-113.95000000000002,False
0.5700000000000001,240,-116.80000000000001,False
0.5700000000000001,245,-119.65,False
0.5700000000000001,250,-122.50000000000003,False
0.5700000000000001,255,-125.35000000000002,False
0.5700000000000001,260,-128.20000000000002,False
0.5700000000000001,265,-131.05,False
0.5700000000000001,270,-133.9,False
0.5700000000000001,275,-136.75000000000003,False
0.5700000000000001,280,-139.60000000000002,False
0.5700000000000001,285,-142.45000000000002,False
0.5700000000000001,290,-145.3,False
0.5700000000000001,295,-148.15,False
0.5700000000000001,300,-151.00000000000003,False
0.5700000000000001,305,-153.85000000000002,False
0.5700000000000001,310,-156.70000000000002,False
0.5700000000000001,315,-159.55,False
0.5700000000000001,320,-162.40000000000003,False
0.5700000000000001,325,-165.25000000000003,False
0.5700000000000001,330,-168.10000000000002,False
0.5700000000000001,335,-170.95000000000002,False
0.5700000000000001,340,-173.8,False
0.5700000000000001,345,-176.65000000000003,False
0.5700000000000001,350,-179.50000000000003,False
0.5700000000000001,355,-182.35000000000002,False
0.5700000000000001,360,-185.20000000000002,False
0.5700000000000001,365,-188.05,False
0.5700000000000001,370,-190.90000000000003,False
0.5700000000000001,375,-193.75000000000003,False
0.5700000000000001,380,-196.60000000000002,False
0.5700000000000001,385,-199.45000000000002,False
0.5700000000000001,390,-202.3,False
0.5700000000000001,395,-205.15000000000003,False
0.5700000000000001,400,-208.00000000000003,False
0.5700000000000001,405,-210.85000000000002,False
0.5700000000000001,410,-213.70000000000002,False
0.5700000000000001,415,-216.55000000000004,False
0.5700000000000001,420,-219.40000000000003,False
0.5700000000000001,425,-222.25000000000003,False
0.5700000000000001,430,-225.10000000000002,False
0.5700000000000001,435,-227.95000000000002,False
0.5700000000000001,440,-230.80000000000004,False
0.5700000000000001,445,-233.65000000000003,False
0.5700000000000001,450,-236.5,False
0.5700000000000001,455,-239.35000000000002,False
0.5700000000000001,460,-242.20000000000005,False
0.5700000000000001,465,-245.05,False
0.5700000000000001,470,-247.90000000000003,False
0.5700000000000001,475,-250.75000000000006,False
0.5700000000000001,480,-253.60000000000002,False
0.5700000000000001,485,-256.45000000000005,False
0.5700000000000001,490,-259.3,False
0.5700000000000001,495,-262.15000000000003,False
0.5700000000000001,500,-265.00000000000006,False
0.58,0,20.0,True
0.58,5,17.1,True
0.58,10,14.2,True
0.58,15,11.3,True
0.58,20,8.4,True
0.58,25,5.500000000000002,True
0.58,30,2.6000000000000014,True
0.58,35,-0.29999999999999716,False
0.58,40,-3.1999999999999993,False
0.58,45,-6.099999999999998,False
0.58,50,-8.999999999999996,False
0.58,55,-11.899999999999999,False
0.58,60,-14.799999999999997,False
0.58,65,-17.699999999999996,False
0.58,70,-20.599999999999994,False
0.58,75,-23.5,False
0.58,80,-26.4,False
0.58,85,-29.299999999999997,False
0.58,90,-32.199999999999996,False
0.58,95,-35.099999999999994,False
0.58,100,-37.99999999999999,False
0.58,105,-40.9,False
0.58,110,-43.8,False
0.58,115,-46.69999999999999,False
0.58,120,-49.599999999999994,False
0.58,125,-52.5,False
0.58,130,-55.39999999999999,False
0.58,135,-58.3,False
0.58,140,-61.19999999999999,False
0.58,145,-64.1,False
0.58,150,-67.0,False
0.58,155,-69.89999999999999,False
0.58,160,-72.8,False
0.58,165,-75.69999999999999,False
0.58,170,-78.6,False
0.58,175,-81.5,False
0.58,180,-84.39999999999999,False
0.58,185,-87.3,False
0.58,190,-90.19999999999999,False
0.58,195,-93.1,False
0.58,200,-95.99999999999999,False
0.58,205,-98.89999999999999,False
0.58,210,-101.8,False
0.58,215,-104.69999999999999,False
0.58,220,-107.6,False
0.58,225,-110.5,False
0.58,230,-113.39999999999998,False
0.58,235,-116.29999999999998,False
0.58,240,-119.19999999999999,False
0.58,245,-122.1,False
0.58,250,-125.0,False
0.58,255,-127.89999999999998,False
0.58,260,-130.79999999999998,False
0.58,265,-133.7,False
0.58,270,-136.6,False
0.58,275,-139.5,False
0.58,280,-142.39999999999998,False
0.58,285,-145.29999999999998,False
0.58,290,-148.2,False
0.58,295,-151.1,False
0.58,300,-154.0,False
0.58,305,-156.89999999999998,False
0.58,310,-159.79999999999998,False
0.58,315,-162.7,False
0.58,320,-165.6,False
0.58,325,-168.5,False
0.58,330,-171.39999999999998,False
0.58,335,-174.29999999999998,False
0.58,340,-177.2,False
0.58,345,-180.1,False
0.58,350,-183.0,False
0.58,355,-185.89999999999998,False
0.58,360,-188.79999999999998,False
0.58,365,-191.7,False
0.58,370,-194.6,False
0.58,375,-197.49999999999997,False
0.58,380,-200.39999999999998,False
0.58,385,-203.29999999999998,False
0.58,390,-206.2,False
0.58,395,-209.1,False
0.58,400,-211.99999999999997,False
0.58,405,-214.89999999999998,False
0.58,410,-217.79999999999998,False
0.58,415,-220.7,False
0.58,420,-223.6,False
0.58,425,-226.49999999999997,False
0.58,430,-229.39999999999998,False
0.58,435,-232.29999999999998,False
0.58,440,-235.2,False
0.58,445,-238.09999999999997,False
0.58,450,-241.0,False
0.58,455,-243.89999999999998,False
0.58,460,-246.79999999999995,False
0.58,465,-249.7,False
0.58,470,-252.59999999999997,False
0.58,475,-255.5,False
0.58,480,-258.4,False
0.58,485,-261.29999999999995,False
0.58,490,-264.2,False
0.58,495,-267.09999999999997,False
0.58,500,-270.0,False
0.59,0,20.0,True
0.59,5,17.05,True
0.59,10,14.100000000000001,True
0.59,15,11.15,True
0.59,20,8.200000000000001,True
0.59,25,5.25,True
0.59,30,2.3000000000000007,True
0.59,35,-0.6499999999999986,False
0.59,40,-3.599999999999998,False
0.59,45,-6.549999999999997,False
0.59,50,-9.5,False
0.59,55,-12.449999999999996,False
0.59,60,-15.399999999999999,False
0.59,65,-18.35,False
0.59,70,-21.299999999999997,False
0.59,75,-24.25,False
0.59,80,-27.199999999999996,False
0.59,85,-30.15,False
0.59,90,-33.099999999999994,False
0.59,95,-36.05,False
0.59,100,-39.0,False
0.59,105,-41.949999999999996,False
0.59,110,-44.89999999999999,False
0.59,115,-47.849999999999994,False
0.59,120,-50.8,False
0.59,125,-53.75,False
0.59,130,-56.7,False
0.59,135,-59.64999999999999,False
0.59,140,-62.599999999999994,False
0.59,145,-65.55,False
0.59,150,-68.5,False
0.59,155,-71.44999999999999,False
0.59,160,-74.39999999999999,False
0.59,165,-77.35,False
0.59,170,-80.3,False
0.59,175,-83.25,False
0.59,180,-86.19999999999999,False
0.59,185,-89.14999999999999,False
0.59,190,-92.1,False
0.59,195,-95.05,False
0.59,200,-98.0,False
0.59,205,-100.94999999999999,False
0.59,210,-103.89999999999999,False
0.59,215,-106.85,False
0.59,220,-109.79999999999998,False
0.59,225,-112.75,False
0.59,230,-115.69999999999999,False
0.59,235,-118.65,False
0.59,240,-121.6,False
0.59,245,-124.54999999999998,False
0.59,250,-127.5,False
0.59,255,-130.45,False
0.59,260,-133.4,False
0.59,265,-136.35,False
0.59,270,-139.29999999999998,False
0.59,275,-142.25,False
0.59,280,-145.2,False
0.59,285,-148.14999999999998,False
0.59,290,-151.1,False
0.59,295,-154.04999999999998,False
0.59,300,-157.0,False
0.59,305,-159.95,False
0.59,310,-162.89999999999998,False
0.59,315,-165.85,False
0.59,320,-168.79999999999998,False
0.59,325,-171.75,False
0.59,330,-174.7,False
0.59,335,-177.64999999999998,False
0.59,340,-180.6,False
0.59,345,-183.54999999999998,False
0.59,350,-186.5,False
0.59,355,-189.45,False
0.59,360,-192.39999999999998,False
0.59,365,-195.35,False
0.59,370,-198.29999999999998,False
0.59,375,-201.25,False
0.59,380,-204.2,False
0.59,385,-207.14999999999998,False
0.59,390,-210.1,False
0.59,395,-213.04999999999998,False
0.59,400,-216.0,False
0.59,405,-218.95,False
0.59,410,-221.89999999999998,False
0.59,415,-224.85,False
0.59,420,-227.79999999999998,False
0.59,425,-230.75,False
0.59,430,-233.7,False
0.59,435,-236.64999999999998,False
0.59,440,-239.59999999999997,False
0.59,445,-242.55,False
0.59,450,-245.5,False
0.59,455,-248.45,False
0.59,460,-251.39999999999998,False
0.59,465,-254.34999999999997,False
0.59,470,-257.3,False
0.59,475,-260.25,False
0.59,480,-263.2,False
0.59,485,-266.15,False
0.59,490,-269.09999999999997,False
0.59,495,-272.05,False
0.59,500,-275.0,False
0.6,0,20.0,True
0.6,5,17.0,True
0.6,10,14.0,True
0.6,15,11.0,True
0.6,20,8.0,True
0.6,25,5.0,True
0.6,30,2.0,True
0.6,35,-1.0,False
0.6,40,-4.0,False
0.6,45,-7.0,False
0.6,50,-10.0,False
0.6,55,-13.0,False
0.6,60,-16.0,False
0.6,65,-19.0,False
0.6,70,-22.0,False
0.6,75,-25.0,False
0.6,80,-28.0,False
0.6,85,-31.0,False
0.6,90,-34.0,False
0.6,95,-37.0,False
0.6,100,-40.0,False
0.6,105,-43.0,False
0.6,110,-46.0,False
0.6,115,-49.0,False
0.6,120,-52.0,False
0.6,125,-55.0,False
0.6,130,-58.0,False
0.6,135,-61.0,False
0.6,140,-64.0,False
0.6,145,-67.0,False
0.6,150,-70.0,False
0.6,155,-73.0,False
0.6,160,-76.0,False
0.6,165,-79.0,False
0.6,170,-82.0,False
0.6,175,-85.0,False
0.6,180,-88.0,False
0.6,185,-91.0,False
0.6,190,-94.0,False
0.6,195,-97.0,False
0.6,200,-100.0,False
0.6,205,-103.0,False
0.6,210,-106.0,False
0.6,215,-109.0,False
0.6,220,-112.0,False
0.6,225,-115.0,False
0.6,230,-118.0,False
0.6,235,-121.0,False
0.6,240,-124.0,False
0.6,245,-127.0,False
0.6,250,-130.0,False
0.6,255,-133.0,False
0.6,260,-136.0,False
0.6,265,-139.0,False
0.6,270,-142.0,False
0.6,275,-145.0,False
0.6,280,-148.0,False
0.6,285,-151.0,False
0.6,290,-154.0,False
0.6,295,-157.0,False
0.6,300,-160.0,False
0.6,305,-163.0,False
0.6,310,-166.0,False
0.6,315,-169.0,False
0.6,320,-172.0,False
0.6,325,-175.0,False
0.6,330,-178.0,False
0.6,335,-181.0,False
0.6,340,-184.0,False
0.6,345,-187.0,False
0.6,350,-190.0,False
0.6,355,-193.0,False
0.6,360,-196.0,False
0.6,365,-199.0,False
0.6,370,-202.0,False
0.6,375,-205.0,False
0.6,380,-208.0,False
0.6,385,-211.0,False
0.6,390,-214.0,False
0.6,395,-217.0,False
0.6,400,-220.0,False
0.6,405,-223.0,False
0.6,410,-226.0,False
0.6,415,-229.0,False
0.6,420,-232.0,False
0.6,425,-235.0,False
0.6,430,-238.0,False
0.6,435,-241.0,False
0.6,440,-244.0,False
0.6,445,-247.0,False
0.6,450,-250.0,False
0.6,455,-253.0,False
0.6,460,-256.0,False
0.6,465,-259.0,False
0.6,470,-262.0,False
0.6,475,-265.0,False
0.6,480,-268.0,False
0.6,485,-271.0,False
0.6,490,-274.0,False
0.6,495,-277.0,False
0.6,500,-280.0,False
0.61,0,20.0,True
0.61,5,16.95,True
0.61,10,13.9,True
0.61,15,10.85,True
0.61,20,7.800000000000001,True
0.61,25,4.75,True
0.61,30,1.6999999999999993,True
0.61,35,-1.3499999999999979,False
0.61,40,-4.399999999999999,False
0.61,45,-7.449999999999999,False
0.61,50,-10.5,False
0.61,55,-13.549999999999997,False
0.61,60,-16.6,False
0.61,65,-19.65,False
0.61,70,-22.699999999999996,False
0.61,75,-25.75,False
0.61,80,-28.799999999999997,False
0.61,85,-31.85,False
0.61,90,-34.9,False
0.61,95,-37.949999999999996,False
0.61,100,-41.0,False
0.61,105,-44.05,False
0.61,110,-47.099999999999994,False
0.61,115,-50.14999999999999,False
0.61,120,-53.2,False
0.61,125,-56.25,False
0.61,130,-59.3,False
0.61,135,-62.349999999999994,False
0.61,140,-65.39999999999999,False
0.61,145,-68.45,False
0.61,150,-71.5,False
0.61,155,-74.55,False
0.61,160,-77.6,False
0.61,165,-80.64999999999999,False
0.61,170,-83.7,False
0.61,175,-86.75,False
0.61,180,-89.8,False
0.61,185,-92.85,False
0.61,190,-95.89999999999999,False
0.61,195,-98.95,False
0.61,200,-102.0,False
0.61,205,-105.05,False
0.61,210,-108.1,False
0.61,215,-111.15,False
0.61,220,-114.19999999999999,False
0.61,225,-117.25,False
0.61,230,-120.29999999999998,False
0.61,235,-123.35,False
0.61,240,-126.4,False
0.61,245,-129.45,False
0.61,250,-132.5,False
0.61,255,-135.54999999999998,False
0.61,260,-138.6,False
0.61,265,-141.65,False
0.61,270,-144.7,False
0.61,275,-147.75,False
0.61,280,-150.79999999999998,False
0.61,285,-153.85,False
0.61,290,-156.9,False
0.61,295,-159.95,False
0.61,300,-163.0,False
0.61,305,-166.04999999999998,False
0.61,310,-169.1,False
0.61,315,-172.15,False
0.61,320,-175.2,False
0.61,325,-178.25,False
0.61,330,-181.29999999999998,False
0.61,335,-184.35,False
0.61,340,-187.4,False
0.61,345,-190.45,False
0.61,350,-193.5,False
0.61,355,-196.54999999999998,False
0.61,360,-199.6,False
0.61,365,-202.65,False
0.61,370,-205.7,False
0.61,375,-208.75,False
0.61,380,-211.79999999999998,False
0.61,385,-214.85,False
0.61,390,-217.9,False
0.61,395,-220.95,False
0.61,400,-224.0,False
0.61,405,-227.04999999999998,False
0.61,410,-230.1,False
0.61,415,-233.15,False
0.61,420,-236.2,False
0.61,425,-239.25,False
0.61,430,-242.3,False
0.61,435,-245.34999999999997,False
0.61,440,-248.39999999999998,False
0.61,445,-251.45,False
0.61,450,-254.5,False
0.61,455,-257.55,False
0.61,460,-260.59999999999997,False
0.61,465,-263.65,False
0.61,470,-266.7,False
0.61,475,-269.75,False
0.61,480,-272.8,False
0.61,485,-275.84999999999997,False
0.61,490,-278.9,False
0.61,495,-281.95,False
0.61,500,-285.0,False
0.62,0,20.0,True
0.62,5,16.9,True
0.62,10,13.8,True
0.62,15,10.7,True
0.62,20,7.6,True
0.62,25,4.5,True
0.62,30,1.3999999999999986,True
0.62,35,-1.6999999999999993,False
0.62,40,-4.800000000000001,False
0.62,45,-7.899999999999999,False
0.62,50,-11.0,False
0.62,55,-14.100000000000001,False
0.62,60,-17.200000000000003,False
0.62,65,-20.299999999999997,False
0.62,70,-23.4,False
0.62,75,-26.5,False
0.62,80,-29.6,False
0.62,85,-32.7,False
0.62,90,-35.8,False
0.62,95,-38.9,False
0.62,100,-42.0,False
0.62,105,-45.099999999999994,False
0.62,110,-48.2,False
0.62,115,-51.3,False
0.62,120,-54.400000000000006,False
0.62,125,-57.5,False
0.62,130,-60.599999999999994,False
0.62,135,-63.7,False
0.62,140,-66.8,False
0.62,145,-69.9,False
0.62,150,-73.0,False
0.62,155,-76.1,False
0.62,160,-79.2,False
0.62,165,-82.3,False
0.62,170,-85.4,False
0.62,175,-88.5,False
0.62,180,-91.6,False
0.62,185,-94.7,False
0.62,190,-97.8,False
0.62,195,-100.9,False
0.62,200,-104.0,False
0.62,205,-107.1,False
0.62,210,-110.19999999999999,False
0.62,215,-113.30000000000001,False
0.62,220,-116.4,False
0.62,225,-119.5,False
0.62,230,-122.6,False
0.62,235,-125.69999999999999,False
0.62,240,-128.8,False
0.62,245,-131.9,False
0.62,250,-135.0,False
0.62,255,-138.1,False
0.62,260,-141.2,False
0.62,265,-144.3,False
0.62,270,-147.4,False
0.62,275,-150.5,False
0.62,280,-153.6,False
0.62,285,-156.7,False
0.62,290,-159.8,False
0.62,295,-162.9,False
0.62,300,-166.0,False
0.62,305,-169.1,False
0.62,310,-172.2,False
0.62,315,-175.3,False
0.62,320,-178.4,False
0.62,325,-181.5,False
0.62,330,-184.6,False
0.62,335,-187.7,False
0.62,340,-190.8,False
0.62,345,-193.9,False
0.62,350,-197.0,False
0.62,355,-200.1,False
0.62,360,-203.2,False
0.62,365,-206.3,False
0.62,370,-209.4,False
0.62,375,-212.5,False
0.62,380,-215.6,False
0.62,385,-218.7,False
0.62,390,-221.8,False
0.62,395,-224.9,False
0.62,400,-228.0,False
0.62,405,-231.1,False
0.62,410,-234.2,False
0.62,415,-237.3,False
0.62,420,-240.39999999999998,False
0.62,425,-243.5,False
0.62,430,-246.60000000000002,False
0.62,435,-249.7,False
0.62,440,-252.8,False
0.62,445,-255.89999999999998,False
0.62,450,-259.0,False
0.62,455,-262.1,False
0.62,460,-265.2,False
0.62,465,-268.3,False
0.62,470,-271.4,False
0.62,475,-274.5,False
0.62,480,-277.6,False
0.62,485,-280.7,False
0.62,490,-283.8,False
0.62,495,-286.9,False
0.62,500,-290.0,False
0.63,0,20.0,True
0.63,5,16.85,True
0.63,10,13.7,True
0.63,15,10.55,True
0.63,20,7.4,True
0.63,25,4.25,True
0.63,30,1.1000000000000014,True
0.63,35,-2.0500000000000007,False
0.63,40,-5.199999999999999,False
0.63,45,-8.350000000000001,False
0.63,50,-11.5,False
0.63,55,-14.649999999999999,False
0.63,60,-17.799999999999997,False
0.63,65,-20.950000000000003,False
0.63,70,-24.1,False
0.63,75,-27.25,False
0.63,80,-30.4,False
0.63,85,-33.55,False
0.63,90,-36.7,False
0.63,95,-39.85,False
0.63,100,-43.0,False
0.63,105,-46.150000000000006,False
0.63,110,-49.3,False
0.63,115,-52.45,False
0.63,120,-55.599999999999994,False
0.63,125,-58.75,False
0.63,130,-61.900000000000006,False
0.63,135,-65.05,False
0.63,140,-68.2,False
0.63,145,-71.35,False
0.63,150,-74.5,False
0.63,155,-77.65,False
0.63,160,-80.8,False
0.63,165,-83.95,False
0.63,170,-87.1,False
0.63,175,-90.25,False
0.63,180,-93.4,False
0.63,185,-96.55,False
0.63,190,-99.7,False
0.63,195,-102.85,False
0.63,200,-106.0,False
0.63,205,-109.15,False
0.63,210,-112.30000000000001,False
0.63,215,-115.44999999999999,False
0.63,220,-118.6,False
0.63,225,-121.75,False
0.63,230,-124.9,False
0.63,235,-128.05,False
0.63,240,-131.2,False
0.63,245,-134.35,False
0.63,250,-137.5,False
0.63,255,-140.65,False
0.63,260,-143.8,False
0.63,265,-146.95,False
0.63,270,-150.1,False
0.63,275,-153.25,False
0.63,280,-156.4,False
0.63,285,-159.55,False
0.63,290,-162.7,False
0.63,295,-165.85,False
0.63,300,-169.0,False
0.63,305,-172.15,False
0.63,310,-175.3,False
0.63,315,-178.45,False
0.63,320,-181.6,False
0.63,325,-184.75,False
0.63,330,-187.9,False
0.63,335,-191.05,False
0.63,340,-194.2,False
0.63,345,-197.35,False
0.63,350,-200.5,False
0.63,355,-203.65,False
0.63,360,-206.8,False
0.63,365,-209.95,False
0.63,370,-213.1,False
0.63,375,-216.25,False
0.63,380,-219.4,False
0.63,385,-222.55,False
0.63,390,-225.7,False
0.63,395,-228.85,False
0.63,400,-232.0,False
0.63,405,-235.15,False
0.63,410,-238.3,False
0.63,415,-241.45,False
0.63,420,-244.60000000000002,False
0.63,425,-247.75,False
0.63,430,-250.89999999999998,False
0.63,435,-254.05,False
0.63,440,-257.2,False
0.63,445,-260.35,False
0.63,450,-263.5,False
0.63,455,-266.65,False
0.63,460,-269.8,False
0.63,465,-272.95,False
0.63,470,-276.1,False
0.63,475,-279.25,False
0.63,480,-282.4,False
0.63,485,-285.55,False
0.63,490,-288.7,False
0.63,495,-291.85,False
0.63,500,-295.0,False
0.64,0,20.0,True
0.64,5,16.8,True
0.64,10,13.6,True
0.64,15,10.4,True
0.64,20,7.199999999999999,True
0.64,25,4.0,True
0.64,30,0.8000000000000007,True
0.64,35,-2.400000000000002,False
0.64,40,-5.600000000000001,False
0.64,45,-8.8,False
0.64,50,-12.0,False
0.64,55,-15.200000000000003,False
0.64,60,-18.4,False
0.64,65,-21.6,False
0.64,70,-24.800000000000004,False
0.64,75,-28.0,False
0.64,80,-31.200000000000003,False
0.64,85,-34.4,False
0.64,90,-37.6,False
0.64,95,-40.800000000000004,False
0.64,100,-44.0,False
0.64,105,-47.2,False
0.64,110,-50.400000000000006,False
0.64,115,-53.60000000000001,False
0.64,120,-56.8,False
0.64,125,-60.0,False
0.64,130,-63.2,False
0.64,135,-66.4,False
0.64,140,-69.60000000000001,False
0.64,145,-72.8,False
0.64,150,-76.0,False
0.64,155,-79.2,False
0.64,160,-82.4,False
0.64,165,-85.60000000000001,False
0.64,170,-88.8,False
0.64,175,-92.0,False
0.64,180,-95.2,False
0.64,185,-98.4,False
0.64,190,-101.60000000000001,False
0.64,195,-104.8,False
0.64,200,-108.0,False
0.64,205,-111.19999999999999,False
0.64,210,-114.4,False
0.64,215,-117.6,False
0.64,220,-120.80000000000001,False
0.64,225,-124.0,False
0.64,230,-127.20000000000002,False
0.64,235,-130.4,False
0.64,240,-133.6,False
0.64,245,-136.8,False
0.64,250,-140.0,False
0.64,255,-143.20000000000002,False
0.64,260,-146.4,False
0.64,265,-149.6,False
0.64,270,-152.8,False
0.64,275,-156.0,False
0.64,280,-159.20000000000002,False
0.64,285,-162.4,False
0.64,290,-165.6,False
0.64,295,-168.8,False
0.64,300,-172.0,False
0.64,305,-175.20000000000002,False
0.64,310,-178.4,False
0.64,315,-181.6,False
0.64,320,-184.8,False
0.64,325,-188.0,False
0.64,330,-191.20000000000002,False
0.64,335,-194.4,False
0.64,340,-197.6,False
0.64,345,-200.8,False
0.64,350,-204.0,False
0.64,355,-207.20000000000002,False
0.64,360,-210.4,False
0.64,365,-213.6,False
0.64,370,-216.8,False
0.64,375,-220.0,False
0.64,380,-223.20000000000002,False
0.64,385,-226.4,False
0.64,390,-229.6,False
0.64,395,-232.8,False
0.64,400,-236.0,False
0.64,405,-239.2,False
0.64,410,-242.39999999999998,False
0.64,415,-245.60000000000002,False
0.64,420,-248.8,False
0.64,425,-252.0,False
0.64,430,-255.2,False
0.64,435,-258.40000000000003,False
0.64,440,-261.6,False
0.64,445,-264.8,False
0.64,450,-268.0,False
0.64,455,-271.2,False
0.64,460,-274.40000000000003,False
0.64,465,-277.6,False
0.64,470,-280.8,False
0.64,475,-284.0,False
0.64,480,-287.2,False
0.64,485,-290.40000000000003,False
0.64,490,-293.6,False
0.64,495,-296.8,False
0.64,500,-300.0,False
0.65,0,20.0,True
0.65,5,16.75,True
0.65,10,13.5,True
0.65,15,10.25,True
0.65,20,7.0,True
0.65,25,3.75,True
0.65,30,0.5,True
0.65,35,-2.75,False
0.65,40,-6.0,False
0.65,45,-9.25,False
0.65,50,-12.5,False
0.65,55,-15.75,False
0.65,60,-19.0,False
0.65,65,-22.25,False
0.65,70,-25.5,False
0.65,75,-28.75,False
0.65,80,-32.0,False
0.65,85,-35.25,False
0.65,90,-38.5,False
0.65,95,-41.75,False
0.65,100,-45.0,False
0.65,105,-48.25,False
0.65,110,-51.5,False
0.65,115,-54.75,False
0.65,120,-58.0,False
0.65,125,-61.25,False
0.65,130,-64.5,False
0.65,135,-67.75,False
0.65,140,-71.0,False
0.65,145,-74.25,False
0.65,150,-77.5,False
0.65,155,-80.75,False
0.65,160,-84.0,False
0.65,165,-87.25,False
0.65,170,-90.5,False
0.65,175,-93.75,False
0.65,180,-97.0,False
0.65,185,-100.25,False
0.65,190,-103.5,False
0.65,195,-106.75,False
0.65,200,-110.0,False
0.65,205,-113.25,False
0.65,210,-116.5,False
0.65,215,-119.75,False
0.65,220,-123.0,False
0.65,225,-126.25,False
0.65,230,-129.5,False
0.65,235,-132.75,False
0.65,240,-136.0,False
0.65,245,-139.25,False
0.65,250,-142.5,False
0.65,255,-145.75,False
0.65,260,-149.0,False
0.65,265,-152.25,False
0.65,270,-155.5,False
0.65,275,-158.75,False
0.65,280,-162.0,False
0.65,285,-165.25,False
0.65,290,-168.5,False
0.65,295,-171.75,False
0.65,300,-175.0,False
0.65,305,-178.25,False
0.65,310,-181.5,False
0.65,315,-184.75,False
0.65,320,-188.0,False
0.65,325,-191.25,False
0.65,330,-194.5,False
0.65,335,-197.75,False
0.65,340,-201.0,False
0.65,345,-204.25,False
0.65,350,-207.5,False
0.65,355,-210.75,False
0.65,360,-214.0,False
0.65,365,-217.25,False
0.65,370,-220.5,False
0.65,375,-223.75,False
0.65,380,-227.0,False
0.65,385,-230.25,False
0.65,390,-233.5,False
0.65,395,-236.75,False
0.65,400,-240.0,False
0.65,405,-243.25,False
0.65,410,-246.5,False
0.65,415,-249.75,False
0.65,420,-253.0,False
0.65,425,-256.25,False
0.65,430,-259.5,False
0.65,435,-262.75,False
0.65,440,-266.0,False
0.65,445,-269.25,False
0.65,450,-272.5,False
0.65,455,-275.75,False
0.65,460,-279.0,False
0.65,465,-282.25,False
0.65,470,-285.5,False
0.65,475,-288.75,False
0.65,480,-292.0,False
0.65,485,-295.25,False
0.65,490,-298.5,False
0.65,495,-301.75,False
0.65,500,-305.0,False
0.66,0,20.0,True
0.66,5,16.7,True
0.66,10,13.399999999999999,True
0.66,15,10.1,True
0.66,20,6.799999999999999,True
0.66,25,3.5,True
0.66,30,0.1999999999999993,True
0.66,35,-3.1000000000000014,False
0.66,40,-6.400000000000002,False
0.66,45,-9.700000000000003,False
0.66,50,-13.0,False
0.66,55,-16.300000000000004,False
0.66,60,-19.6,False
0.66,65,-22.9,False
0.66,70,-26.200000000000003,False
0.66,75,-29.5,False
0.66,80,-32.800000000000004,False
0.66,85,-36.1,False
0.66,90,-39.400000000000006,False
0.66,95,-42.7,False
0.66,100,-46.0,False
0.66,105,-49.3,False
0.66,110,-52.60000000000001,False
0.66,115,-55.900000000000006,False
0.66,120,-59.2,False
0.66,125,-62.5,False
0.66,130,-65.8,False
0.66,135,-69.10000000000001,False
0.66,140,-72.4,False
0.66,145,-75.7,False
0.66,150,-79.0,False
0.66,155,-82.30000000000001,False
0.66,160,-85.60000000000001,False
0.66,165,-88.9,False
0.66,170,-92.2,False
0.66,175,-95.5,False
0.66,180,-98.80000000000001,False
0.66,185,-102.10000000000001,False
0.66,190,-105.4,False
0.66,195,-108.70000000000002,False
0.66,200,-112.0,False
0.66,205,-115.30000000000001,False
0.66,210,-118.6,False
0.66,215,-121.9,False
0.66,220,-125.20000000000002,False
0.66,225,-128.5,False
0.66,230,-131.8,False
0.66,235,-135.1,False
0.66,240,-138.4,False
0.66,245,-141.70000000000002,False
0.66,250,-145.0,False
0.66,255,-148.3,False
0.66,260,-151.6,False
0.66,265,-154.9,False
0.66,270,-158.20000000000002,False
0.66,275,-161.5,False
0.66,280,-164.8,False
0.66,285,-168.10000000000002,False
0.66,290,-171.4,False
0.66,295,-174.70000000000002,False
0.66,300,-178.0,False
0.66,305,-181.3,False
0.66,310,-184.60000000000002,False
0.66,315,-187.9,False
0.66,320,-191.20000000000002,False
0.66,325,-194.5,False
0.66,330,-197.8,False
0.66,335,-201.10000000000002,False
0.66,340,-204.4,False
0.66,345,-207.70000000000002,False
0.66,350,-211.0,False
0.66,355,-214.3,False
0.66,360,-217.60000000000002,False
0.66,365,-220.9,False
0.66,370,-224.20000000000002,False
0.66,375,-227.5,False
0.66,380,-230.8,False
0.66,385,-234.10000000000002,False
0.66,390,-237.40000000000003,False
0.66,395,-240.7,False
0.66,400,-244.0,False
0.66,405,-247.3,False
0.66,410,-250.60000000000002,False
0.66,415,-253.90000000000003,False
0.66,420,-257.2,False
0.66,425,-260.5,False
0.66,430,-263.8,False
0.66,435,-267.1,False
0.66,440,-270.40000000000003,False
0.66,445,-273.7,False
0.66,450,-277.0,False
0.66,455,-280.3,False
0.66,460,-283.6,False
0.66,465,-286.90000000000003,False
0.66,470,-290.2,False
0.66,475,-293.5,False
0.66,480,-296.8,False
0.66,485,-300.1,False
0.66,490,-303.40000000000003,False
0.66,495,-306.7,False
0.66,500,-310.0,False
