p,penalty,regime,regime_name
0.86,395,2,Estrategia honesta
0.86,400,2,Estrategia honesta
0.86,405,2,Estrategia honesta
0.86,410,2,Estrategia honesta
0.86,415,2,Estrategia honesta
0.86,420,2,Estrategia honesta
0.86,425,2,Estrategia honesta
0.86,430,2,Estrategia honesta
0.86,435,2,Estrategia honesta
0.86,440,2,Estrategia honesta
0.86,445,2,Estrategia honesta
0.86,450,2,Estrategia honesta
0.86,455,2,Estrategia honesta
0.86,460,2,Estrategia honesta
0.86,465,2,Estrategia honesta
0.86,470,2,Estrategia honesta
0.86,475,2,Estrategia honesta
0.86,480,2,Estrategia honesta
0.86,485,2,Estrategia honesta
0.86,490,2,Estrategia honesta
0.86,495,2,Estrategia honesta
0.86,500,2,Estrategia honesta
0.87,0,0,Corrupción sostenible
0.87,5,0,Corrupción sostenible
0.87,10,0,Corrupción sostenible
0.87,15,0,Corrupción sostenible
0.87,20,0,Corrupción sostenible
0.87,25,1,Empresa soborna / Funcionario rechaza
0.87,30,1,Empresa soborna / Funcionario rechaza
0.87,35,1,Empresa soborna / Funcionario rechaza
0.87,40,1,Empresa soborna / Funcionario rechaza
0.87,45,1,Empresa soborna / Funcionario rechaza
0.87,50,2,Estrategia honesta
0.87,55,2,Estrategia honesta
0.87,60,2,Estrategia honesta
0.87,65,2,Estrategia honesta
0.87,70,2,Estrategia honesta
0.87,75,2,Estrategia honesta
0.87,80,2,Estrategia honesta
0.87,85,2,Estrategia honesta
0.87,90,2,Estrategia honesta
0.87,95,2,Estrategia honesta
0.87,100,2,Estrategia honesta
0.87,105,2,Estrategia honesta
0.87,110,2,Estrategia honesta
0.87,115,2,Estrategia honesta
0.87,120,2,Estrategia honesta
0.87,125,2,Estrategia honesta
0.87,130,2,Estrategia honesta
0.87,135,2,Estrategia honesta
0.87,140,2,Estrategia honesta
0.87,145,2,Estrategia honesta
0.87,150,2,Estrategia honesta
0.87,155,2,Estrategia honesta
0.87,160,2,Estrategia honesta
0.87,165,2,Estrategia honesta
0.87,170,2,Estrategia honesta
0.87,175,2,Estrategia honesta
0.87,180,2,Estrategia honesta
0.87,185,2,Estrategia honesta
0.87,190,2,Estrategia honesta
0.87,195,2,Estrategia honesta
0.87,200,2,Estrategia honesta
0.87,205,2,Estrategia honesta
0.87,210,2,Estrategia honesta
0.87,215,2,Estrategia honesta
0.87,220,2,Estrategia honesta
0.87,225,2,Estrategia honesta
0.87,230,2,Estrategia honesta
0.87,235,2,Estrategia honesta
0.87,240,2,Estrategia honesta
0.87,245,2,Estrategia honesta
0.87,250,2,Estrategia honesta
0.87,255,2,Estrategia honesta
0.87,260,2,Estrategia honesta
0.87,265,2,Estrategia honesta
0.87,270,2,Estrategia honesta
0.87,275,2,Estrategia honesta
0.87,280,2,Estrategia honesta
0.87,285,2,Estrategia honesta
0.87,290,2,Estrategia honesta
0.87,295,2,Estrategia honesta
0.87,300,2,Estrategia honesta
0.87,305,2,Estrategia honesta
0.87,310,2,Estrategia honesta
0.87,315,2,Estrategia honesta
0.87,320,2,Estrategia honesta
0.87,325,2,Estrategia honesta
0.87,330,2,Estrategia honesta
0.87,335,2,Estrategia honesta
0.87,340,2,Estrategia honesta
0.87,345,2,Estrategia honesta
0.87,350,2,Estrategia honesta
0.87,355,2,Estrategia honesta
0.87,360,2,Estrategia honesta
0.87,365,2,Estrategia honesta
0.87,370,2,Estrategia honesta
0.87,375,2,Estrategia honesta
0.87,380,2,Estrategia honesta
0.87,385,2,Estrategia honesta
0.87,390,2,Estrategia honesta
0.87,395,2,Estrategia honesta
0.87,400,2,Estrategia honesta
0.87,405,2,Estrategia honesta
0.87,410,2,Estrategia honesta
0.87,415,2,Estrategia honesta
0.87,420,2,Estrategia honesta
0.87,425,2,Estrategia honesta
0.87,430,2,Estrategia honesta
0.87,435,2,Estrategia honesta
0.87,440,2,Estrategia honesta
0.87,445,2,Estrategia honesta
0.87,450,2,Estrategia honesta
0.87,455,2,Estrategia honesta
0.87,460,2,Estrategia honesta
0.87,465,2,Estrategia honesta
0.87,470,2,Estrategia honesta
0.87,475,2,Estrategia honesta
0.87,480,2,Estrategia honesta
0.87,485,2,Estrategia honesta
0.87,490,2,Estrategia honesta
0.87,495,2,Estrategia honesta
0.87,500,2,Estrategia honesta
0.88,0,0,Corrupción sostenible
0.88,5,0,Corrupción sostenible
0.88,10,0,Corrupción sostenible
0.88,15,0,Corrupción sostenible
0.88,20,0,Corrupción sostenible
0.88,25,1,Empresa soborna / Funcionario rechaza
0.88,30,1,Empresa soborna / Funcionario rechaza
0.88,35,1,Empresa soborna / Funcionario rechaza
0.88,40,1,Empresa soborna / Funcionario rechaza
0.88,45,1,Empresa soborna / Funcionario rechaza
0.88,50,2,Estrategia honesta
0.88,55,2,Estrategia honesta
0.88,60,2,Estrategia honesta
0.88,65,2,Estrategia honesta
0.88,70,2,Estrategia honesta
0.88,75,2,Estrategia honesta
0.88,80,2,Estrategia honesta
0.88,85,2,Estrategia honesta
0.88,90,2,Estrategia honesta
0.88,95,2,Estrategia honesta
0.88,100,2,Estrategia honesta
0.88,105,2,Estrategia honesta
0.88,110,2,Estrategia honesta
0.88,115,2,Estrategia honesta
0.88,120,2,Estrategia honesta
0.88,125,2,Estrategia honesta
0.88,130,2,Estrategia honesta
0.88,135,2,Estrategia honesta
0.88,140,2,Estrategia honesta
0.88,145,2,Estrategia honesta
0.88,150,2,Estrategia honesta
0.88,155,2,Estrategia honesta
0.88,160,2,Estrategia honesta
0.88,165,2,Estrategia honesta
0.88,170,2,Estrategia honesta
0.88,175,2,Estrategia honesta
0.88,180,2,Estrategia honesta
0.88,185,2,Estrategia honesta
0.88,190,2,Estrategia honesta
0.88,195,2,Estrategia honesta
0.88,200,2,Estrategia honesta
0.88,205,2,Estrategia honesta
0.88,210,2,Estrategia honesta
0.88,215,2,Estrategia honesta
0.88,220,2,Estrategia honesta
0.88,225,2,Estrategia honesta
0.88,230,2,Estrategia honesta
0.88,235,2,Estrategia honesta
0.88,240,2,Estrategia honesta
0.88,245,2,Estrategia honesta
0.88,250,2,Estrategia honesta
0.88,255,2,Estrategia honesta
0.88,260,2,Estrategia honesta
0.88,265,2,Estrategia honesta
0.88,270,2,Estrategia honesta
0.88,275,2,Estrategia honesta
0.88,280,2,Estrategia honesta
0.88,285,2,Estrategia honesta
0.88,290,2,Estrategia honesta
0.88,295,2,Estrategia honesta
0.88,300,2,Estrategia honesta
0.88,305,2,Estrategia honesta
0.88,310,2,Estrategia honesta
0.88,315,2,Estrategia honesta
0.88,320,2,Estrategia honesta
0.88,325,2,Estrategia honesta
0.88,330,2,Estrategia honesta
0.88,335,2,Estrategia honesta
0.88,340,2,Estrategia honesta
0.88,345,2,Estrategia honesta
0.88,350,2,Estrategia honesta
0.88,355,2,Estrategia honesta
0.88,360,2,Estrategia honesta
0.88,365,2,Estrategia honesta
0.88,370,2,Estrategia honesta
0.88,375,2,Estrategia honesta
0.88,380,2,Estrategia honesta
0.88,385,2,Estrategia honesta
0.88,390,2,Estrategia honesta
0.88,395,2,Estrategia honesta
0.88,400,2,Estrategia honesta
0.88,405,2,Estrategia honesta
0.88,410,2,Estrategia honesta
0.88,415,2,Estrategia honesta
0.88,420,2,Estrategia honesta
0.88,425,2,Estrategia honesta
0.88,430,2,Estrategia honesta
0.88,435,2,Estrategia honesta
0.88,440,2,Estrategia honesta
0.88,445,2,Estrategia honesta
0.88,450,2,Estrategia honesta
0.88,455,2,Estrategia honesta
0.88,460,2,Estrategia honesta
0.88,465,2,Estrategia honesta
0.88,470,2,Estrategia honesta
0.88,475,2,Estrategia honesta
0.88,480,2,Estrategia honesta
0.88,485,2,Estrategia honesta
0.88,490,2,Estrategia honesta
0.88,495,2,Estrategia honesta
0.88,500,2,Estrategia honesta
0.89,0,0,Corrupción sostenible
0.89,5,0,Corrupción sostenible
0.89,10,0,Corrupción sostenible
0.89,15,0,Corrupción sostenible
0.89,20,0,Corrupción sostenible
0.89,25,1,Empresa soborna / Funcionario rechaza
0.89,30,1,Empresa soborna / Funcionario rechaza
0.89,35,1,Empresa soborna / Funcionario rechaza
0.89,40,1,Empresa soborna / Funcionario rechaza
0.89,45,2,Estrategia honesta
0.89,50,2,Estrategia honesta
0.89,55,2,Estrategia honesta
0.89,60,2,Estrategia honesta
0.89,65,2,Estrategia honesta
0.89,70,2,Estrategia honesta
0.89,75,2,Estrategia honesta
0.89,80,2,Estrategia honesta
0.89,85,2,Estrategia honesta
0.89,90,2,Estrategia honesta
0.89,95,2,Estrategia honesta
0.89,100,2,Estrategia honesta
0.89,105,2,Estrategia honesta
0.89,110,2,Estrategia honesta
0.89,115,2,Estrategia honesta
0.89,120,2,Estrategia honesta
0.89,125,2,Estrategia honesta
0.89,130,2,Estrategia honesta
0.89,135,2,Estrategia honesta
0.89,140,2,Estrategia honesta
0.89,145,2,Estrategia honesta
0.89,150,2,Estrategia honesta
0.89,155,2,Estrategia honesta
0.89,160,2,Estrategia honesta
0.89,165,2,Estrategia honesta
0.89,170,2,Estrategia honesta
0.89,175,2,Estrategia honesta
0.89,180,2,Estrategia honesta
0.89,185,2,Estrategia honesta
0.89,190,2,Estrategia honesta
0.89,195,2,Estrategia honesta
0.89,200,2,Estrategia honesta
0.89,205,2,Estrategia honesta
0.89,210,2,Estrategia honesta
0.89,215,2,Estrategia honesta
0.89,220,2,Estrategia honesta
0.89,225,2,Estrategia honesta
0.89,230,2,Estrategia honesta
0.89,235,2,Estrategia honesta
0.89,240,2,Estrategia honesta
0.89,245,2,Estrategia honesta
0.89,250,2,Estrategia honesta
0.89,255,2,Estrategia honesta
0.89,260,2,Estrategia honesta
0.89,265,2,Estrategia honesta
0.89,270,2,Estrategia honesta
0.89,275,2,Estrategia honesta
0.89,280,2,Estrategia honesta
0.89,285,2,Estrategia honesta
0.89,290,2,Estrategia honesta
0.89,295,2,Estrategia honesta
0.89,300,2,Estrategia honesta
0.89,305,2,Estrategia honesta
0.89,310,2,Estrategia honesta
0.89,315,2,Estrategia honesta
0.89,320,2,Estrategia honesta
0.89,325,2,Estrategia honesta
0.89,330,2,Estrategia honesta
0.89,335,2,Estrategia honesta
0.89,340,2,Estrategia honesta
0.89,345,2,Estrategia honesta
0.89,350,2,Estrategia honesta
0.89,355,2,Estrategia honesta
0.89,360,2,Estrategia honesta
0.89,365,2,Estrategia honesta
0.89,370,2,Estrategia honesta
0.89,375,2,Estrategia honesta
0.89,380,2,Estrategia honesta
0.89,385,2,Estrategia honesta
0.89,390,2,Estrategia honesta
0.89,395,2,Estrategia honesta
0.89,400,2,Estrategia honesta
0.89,405,2,Estrategia honesta
0.89,410,2,Estrategia honesta
0.89,415,2,Estrategia honesta
0.89,420,2,Estrategia honesta
0.89,425,2,Estrategia honesta
0.89,430,2,Estrategia honesta
0.89,435,2,Estrategia honesta
0.89,440,2,Estrategia honesta
0.89,445,2,Estrategia honesta
0.89,450,2,Estrategia honesta
0.89,455,2,Estrategia honesta
0.89,460,2,Estrategia honesta
0.89,465,2,Estrategia honesta
0.89,470,2,Estrategia honesta
0.89,475,2,Estrategia honesta
0.89,480,2,Estrategia honesta
0.89,485,2,Estrategia honesta
0.89,490,2,Estrategia honesta
0.89,495,2,Estrategia honesta
0.89,500,2,Estrategia honesta
0.9,0,0,Corrupción sostenible
0.9,5,0,Corrupción sostenible
0.9,10,0,Corrupción sostenible
0.9,15,0,Corrupción sostenible
0.9,20,0,Corrupción sostenible
0.9,25,1,Empresa soborna / Funcionario rechaza
0.9,30,1,Empresa soborna / Funcionario rechaza
0.9,35,1,Empresa soborna / Funcionario rechaza
0.9,40,1,Empresa soborna / Funcionario rechaza
0.9,45,2,Estrategia honesta
0.9,50,2,Estrategia honesta
0.9,55,2,Estrategia honesta
0.9,60,2,Estrategia honesta
0.9,65,2,Estrategia honesta
0.9,70,2,Estrategia honesta
0.9,75,2,Estrategia honesta
0.9,80,2,Estrategia honesta
0.9,85,2,Estrategia honesta
0.9,90,2,Estrategia honesta
0.9,95,2,Estrategia honesta
0.9,100,2,Estrategia honesta
0.9,105,2,Estrategia honesta
0.9,110,2,Estrategia honesta
0.9,115,2,Estrategia honesta
0.9,120,2,Estrategia honesta
0.9,125,2,Estrategia honesta
0.9,130,2,Estrategia honesta
0.9,135,2,Estrategia honesta
0.9,140,2,Estrategia honesta
0.9,145,2,Estrategia honesta
0.9,150,2,Estrategia honesta
0.9,155,2,Estrategia honesta
0.9,160,2,Estrategia honesta
0.9,165,2,Estrategia honesta
0.9,170,2,Estrategia honesta
0.9,175,2,Estrategia honesta
0.9,180,2,Estrategia honesta
0.9,185,2,Estrategia honesta
0.9,190,2,Estrategia honesta
0.9,195,2,Estrategia honesta
0.9,200,2,Estrategia honesta
0.9,205,2,Estrategia honesta
0.9,210,2,Estrategia honesta
0.9,215,2,Estrategia honesta
0.9,220,2,Estrategia honesta
0.9,225,2,Estrategia honesta
0.9,230,2,Estrategia honesta
0.9,235,2,Estrategia honesta
0.9,240,2,Estrategia honesta
0.9,245,2,Estrategia honesta
0.9,250,2,Estrategia honesta
0.9,255,2,Estrategia honesta
0.9,260,2,Estrategia honesta
0.9,265,2,Estrategia honesta
0.9,270,2,Estrategia honesta
0.9,275,2,Estrategia honesta
0.9,280,2,Estrategia honesta
0.9,285,2,Estrategia honesta
0.9,290,2,Estrategia honesta
0.9,295,2,Estrategia honesta
0.9,300,2,Estrategia honesta
0.9,305,2,Estrategia honesta
0.9,310,2,Estrategia honesta
0.9,315,2,Estrategia honesta
0.9,320,2,Estrategia honesta
0.9,325,2,Estrategia honesta
0.9,330,2,Estrategia honesta
0.9,335,2,Estrategia honesta
0.9,340,2,Estrategia honesta
0.9,345,2,Estrategia honesta
0.9,350,2,Estrategia honesta
0.9,355,2,Estrategia honesta
0.9,360,2,Estrategia honesta
0.9,365,2,Estrategia honesta
0.9,370,2,Estrategia honesta
0.9,375,2,Estrategia honesta
0.9,380,2,Estrategia honesta
0.9,385,2,Estrategia honesta
0.9,390,2,Estrategia honesta
0.9,395,2,Estrategia honesta
0.9,400,2,Estrategia honesta
0.9,405,2,Estrategia honesta
0.9,410,2,Estrategia honesta
0.9,415,2,Estrategia honesta
0.9,420,2,Estrategia honesta
0.9,425,2,Estrategia honesta
0.9,430,2,Estrategia honesta
0.9,435,2,Estrategia honesta
0.9,440,2,Estrategia honesta
0.9,445,2,Estrategia honesta
0.9,450,2,Estrategia honesta
0.9,455,2,Estrategia honesta
0.9,460,2,Estrategia honesta
0.9,465,2,Estrategia honesta
0.9,470,2,Estrategia honesta
0.9,475,2,Estrategia honesta
0.9,480,2,Estrategia honesta
0.9,485,2,Estrategia honesta
0.9,490,2,Estrategia honesta
0.9,495,2,Estrategia honesta
0.9,500,2,Estrategia honesta
0.91,0,0,Corrupción sostenible
0.91,5,0,Corrupción sostenible
0.91,10,0,Corrupción sostenible
0.91,15,0,Corrupción sostenible
0.91,20,0,Corrupción sostenible
0.91,25,1,Empresa soborna / Funcionario rechaza
0.91,30,1,Empresa soborna / Funcionario rechaza
0.91,35,1,Empresa soborna / Funcionario rechaza
0.91,40,1,Empresa soborna / Funcionario rechaza
0.91,45,2,Estrategia honesta
0.91,50,2,Estrategia honesta
0.91,55,2,Estrategia honesta
0.91,60,2,Estrategia honesta
0.91,65,2,Estrategia honesta
0.91,70,2,Estrategia honesta
0.91,75,2,Estrategia honesta
0.91,80,2,Estrategia honesta
0.91,85,2,Estrategia honesta
0.91,90,2,Estrategia honesta
0.91,95,2,Estrategia honesta
0.91,100,2,Estrategia honesta
0.91,105,2,Estrategia honesta
0.91,110,2,Estrategia honesta
0.91,115,2,Estrategia honesta
0.91,120,2,Estrategia honesta
0.91,125,2,Estrategia honesta
0.91,130,2,Estrategia honesta
0.91,135,2,Estrategia honesta
0.91,140,2,Estrategia honesta
0.91,145,2,Estrategia honesta
0.91,150,2,Estrategia honesta
0.91,155,2,Estrategia honesta
0.91,160,2,Estrategia honesta
0.91,165,2,Estrategia honesta
0.91,170,2,Estrategia honesta
0.91,175,2,Estrategia honesta
0.91,180,2,Estrategia honesta
0.91,185,2,Estrategia honesta
0.91,190,2,Estrategia honesta
0.91,195,2,Estrategia honesta
0.91,200,2,Estrategia honesta
0.91,205,2,Estrategia honesta
0.91,210,2,Estrategia honesta
0.91,215,2,Estrategia honesta
0.91,220,2,Estrategia honesta
0.91,225,2,Estrategia honesta
0.91,230,2,Estrategia honesta
0.91,235,2,Estrategia honesta
0.91,240,2,Estrategia honesta
0.91,245,2,Estrategia honesta
0.91,250,2,Estrategia honesta
0.91,255,2,Estrategia honesta
0.91,260,2,Estrategia honesta
0.91,265,2,Estrategia honesta
0.91,270,2,Estrategia honesta
0.91,275,2,Estrategia honesta
0.91,280,2,Estrategia honesta
0.91,285,2,Estrategia honesta
0.91,290,2,Estrategia honesta
0.91,295,2,Estrategia honesta
0.91,300,2,Estrategia honesta
0.91,305,2,Estrategia honesta
0.91,310,2,Estrategia honesta
0.91,315,2,Estrategia honesta
0.91,320,2,Estrategia honesta
0.91,325,2,Estrategia honesta
0.91,330,2,Estrategia honesta
0.91,335,2,Estrategia honesta
0.91,340,2,Estrategia honesta
0.91,345,2,Estrategia honesta
0.91,350,2,Estrategia honesta
0.91,355,2,Estrategia honesta
0.91,360,2,Estrategia honesta
0.91,365,2,Estrategia honesta
0.91,370,2,Estrategia honesta
0.91,375,2,Estrategia honesta
0.91,380,2,Estrategia honesta
0.91,385,2,Estrategia honesta
0.91,390,2,Estrategia honesta
0.91,395,2,Estrategia honesta
0.91,400,2,Estrategia honesta
0.91,405,2,Estrategia honesta
0.91,410,2,Estrategia honesta
0.91,415,2,Estrategia honesta
0.91,420,2,Estrategia honesta
0.91,425,2,Estrategia honesta
0.91,430,2,Estrategia honesta
0.91,435,2,Estrategia honesta
0.91,440,2,Estrategia honesta
0.91,445,2,Estrategia honesta
0.91,450,2,Estrategia honesta
0.91,455,2,Estrategia honesta
0.91,460,2,Estrategia honesta
0.91,465,2,Estrategia honesta
0.91,470,2,Estrategia honesta
0.91,475,2,Estrategia honesta
0.91,480,2,Estrategia honesta
0.91,485,2,Estrategia honesta
0.91,490,2,Estrategia honesta
0.91,495,2,Estrategia honesta
0.91,500,2,Estrategia honesta
0.92,0,0,Corrupción sostenible
0.92,5,0,Corrupción sostenible
0.92,10,0,Corrupción sostenible
0.92,15,0,Corrupción sostenible
0.92,20,0,Corrupción sostenible
0.92,25,1,Empresa soborna / Funcionario rechaza
0.92,30,1,Empresa soborna / Funcionario rechaza
0.92,35,1,Empresa soborna / Funcionario rechaza
0.92,40,1,Empresa soborna / Funcionario rechaza
0.92,45,2,Estrategia honesta
0.92,50,2,Estrategia honesta
0.92,55,2,Estrategia honesta
0.92,60,2,Estrategia honesta
0.92,65,2,Estrategia honesta
0.92,70,2,Estrategia honesta
0.92,75,2,Estrategia honesta
0.92,80,2,Estrategia honesta
0.92,85,2,Estrategia honesta
0.92,90,2,Estrategia honesta
0.92,95,2,Estrategia honesta
0.92,100,2,Estrategia honesta
0.92,105,2,Estrategia honesta
0.92,110,2,Estrategia honesta
0.92,115,2,Estrategia honesta
0.92,120,2,Estrategia honesta
0.92,125,2,Estrategia honesta
0.92,130,2,Estrategia honesta
0.92,135,2,Estrategia honesta
0.92,140,2,Estrategia honesta
0.92,145,2,Estrategia honesta
0.92,150,2,Estrategia honesta
0.92,155,2,Estrategia honesta
0.92,160,2,Estrategia honesta
0.92,165,2,Estrategia honesta
0.92,170,2,Estrategia honesta
0.92,175,2,Estrategia honesta
0.92,180,2,Estrategia honesta
0.92,185,2,Estrategia honesta
0.92,190,2,Estrategia honesta
0.92,195,2,Estrategia honesta
0.92,200,2,Estrategia honesta
0.92,205,2,Estrategia honesta
0.92,210,2,Estrategia honesta
0.92,215,2,Estrategia honesta
0.92,220,2,Estrategia honesta
0.92,225,2,Estrategia honesta
0.92,230,2,Estrategia honesta
0.92,235,2,Estrategia honesta
0.92,240,2,Estrategia honesta
0.92,245,2,Estrategia honesta
0.92,250,2,Estrategia honesta
0.92,255,2,Estrategia honesta
0.92,260,2,Estrategia honesta
0.92,265,2,Estrategia honesta
0.92,270,2,Estrategia honesta
0.92,275,2,Estrategia honesta
0.92,280,2,Estrategia honesta
0.92,285,2,Estrategia honesta
0.92,290,2,Estrategia honesta
0.92,295,2,Estrategia honesta
0.92,300,2,Estrategia honesta
0.92,305,2,Estrategia honesta
0.92,310,2,Estrategia honesta
0.92,315,2,Estrategia honesta
0.92,320,2,Estrategia honesta
0.92,325,2,Estrategia honesta
0.92,330,2,Estrategia honesta
0.92,335,2,Estrategia honesta
0.92,340,2,Estrategia honesta
0.92,345,2,Estrategia honesta
0.92,350,2,Estrategia honesta
0.92,355,2,Estrategia honesta
0.92,360,2,Estrategia honesta
0.92,365,2,Estrategia honesta
0.92,370,2,Estrategia honesta
0.92,375,2,Estrategia honesta
0.92,380,2,Estrategia honesta
0.92,385,2,Estrategia honesta
0.92,390,2,Estrategia honesta
0.92,395,2,Estrategia honesta
0.92,400,2,Estrategia honesta
0.92,405,2,Estrategia honesta
0.92,410,2,Estrategia honesta
0.92,415,2,Estrategia honesta
0.92,420,2,Estrategia honesta
0.92,425,2,Estrategia honesta
0.92,430,2,Estrategia honesta
0.92,435,2,Estrategia honesta
0.92,440,2,Estrategia honesta
0.92,445,2,Estrategia honesta
0.92,450,2,Estrategia honesta
0.92,455,2,Estrategia honesta
0.92,460,2,Estrategia honesta
0.92,465,2,Estrategia honesta
0.92,470,2,Estrategia honesta
0.92,475,2,Estrategia honesta
0.92,480,2,Estrategia honesta
0.92,485,2,Estrategia honesta
0.92,490,2,Estrategia honesta
0.92,495,2,Estrategia honesta
0.92,500,2,Estrategia honesta
0.93,0,0,Corrupción sostenible
0.93,5,0,Corrupción sostenible
0.93,10,0,Corrupción sostenible
0.93,15,0,Corrupción sostenible
0.93,20,0,Corrupción sostenible
0.93,25,1,Empresa soborna / Funcionario rechaza
0.93,30,1,Empresa soborna / Funcionario rechaza
0.93,35,1,Empresa soborna / Funcionario rechaza
0.93,40,1,Empresa soborna / Funcionario rechaza
0.93,45,2,Estrategia honesta
0.93,50,2,Estrategia honesta
0.93,55,2,Estrategia honesta
0.93,60,2,Estrategia honesta
0.93,65,2,Estrategia honesta
0.93,70,2,Estrategia honesta
0.93,75,2,Estrategia honesta
0.93,80,2,Estrategia honesta
0.93,85,2,Estrategia honesta
0.93,90,2,Estrategia honesta
0.93,95,2,Estrategia honesta
0.93,100,2,Estrategia honesta
0.93,105,2,Estrategia honesta
0.93,110,2,Estrategia honesta
0.93,115,2,Estrategia honesta
0.93,120,2,Estrategia honesta
0.93,125,2,Estrategia honesta
0.93,130,2,Estrategia honesta
0.93,135,2,Estrategia honesta
0.93,140,2,Estrategia honesta
0.93,145,2,Estrategia honesta
0.93,150,2,Estrategia honesta
0.93,155,2,Estrategia honesta
0.93,160,2,Estrategia honesta
0.93,165,2,Estrategia honesta
0.93,170,2,Estrategia honesta
0.93,175,2,Estrategia honesta
0.93,180,2,Estrategia honesta
0.93,185,2,Estrategia honesta
0.93,190,2,Estrategia honesta
0.93,195,2,Estrategia honesta
0.93,200,2,Estrategia honesta
0.93,205,2,Estrategia honesta
0.93,210,2,Estrategia honesta
0.93,215,2,Estrategia honesta
0.93,220,2,Estrategia honesta
0.93,225,2,Estrategia honesta
0.93,230,2,Estrategia honesta
0.93,235,2,Estrategia honesta
0.93,240,2,Estrategia honesta
0.93,245,2,Estrategia honesta
0.93,250,2,Estrategia honesta
0.93,255,2,Estrategia honesta
0.93,260,2,Estrategia honesta
0.93,265,2,Estrategia honesta
0.93,270,2,Estrategia honesta
0.93,275,2,Estrategia honesta
0.93,280,2,Estrategia honesta
0.93,285,2,Estrategia honesta
0.93,290,2,Estrategia honesta
0.93,295,2,Estrategia honesta
0.93,300,2,Estrategia honesta
0.93,305,2,Estrategia honesta
0.93,310,2,Estrategia honesta
0.93,315,2,Estrategia honesta
0.93,320,2,Estrategia honesta
0.93,325,2,Estrategia honesta
0.93,330,2,Estrategia honesta
0.93,335,2,Estrategia honesta
0.93,340,2,Estrategia honesta
0.93,345,2,Estrategia honesta
0.93,350,2,Estrategia honesta
0.93,355,2,Estrategia honesta
0.93,360,2,Estrategia honesta
0.93,365,2,Estrategia honesta
0.93,370,2,Estrategia honesta
0.93,375,2,Estrategia honesta
0.93,380,2,Estrategia honesta
0.93,385,2,Estrategia honesta
0.93,390,2,Estrategia honesta
0.93,395,2,Estrategia honesta
0.93,400,2,Estrategia honesta
0.93,405,2,Estrategia honesta
0.93,410,2,Estrategia honesta
0.93,415,2,Estrategia honesta
0.93,420,2,Estrategia honesta
0.93,425,2,Estrategia honesta
0.93,430,2,Estrategia honesta
0.93,435,2,Estrategia honesta
0.93,440,2,Estrategia honesta
0.93,445,2,Estrategia honesta
0.93,450,2,Estrategia honesta
0.93,455,2,Estrategia honesta
0.93,460,2,Estrategia honesta
0.93,465,2,Estrategia honesta
0.93,470,2,Estrategia honesta
0.93,475,2,Estrategia honesta
0.93,480,2,Estrategia honesta
0.93,485,2,Estrategia honesta
0.93,490,2,Estrategia honesta
0.93,495,2,Estrategia honesta
0.93,500,2,Estrategia honesta
0.9400000000000001,0,0,Corrupción sostenible
0.9400000000000001,5,0,Corrupción sostenible
0.9400000000000001,10,0,Corrupción sostenible
0.9400000000000001,15,0,Corrupción sostenible
0.9400000000000001,20,0,Corrupción sostenible
0.9400000000000001,25,1,Empresa soborna / Funcionario rechaza
0.9400000000000001,30,1,Empresa soborna / Funcionario rechaza
0.9400000000000001,35,1,Empresa soborna / Funcionario rechaza
0.9400000000000001,40,1,Empresa soborna / Funcionario rechaza
0.9400000000000001,45,2,Estrategia honesta
0.9400000000000001,50,2,Estrategia honesta
0.9400000000000001,55,2,Estrategia honesta
0.9400000000000001,60,2,Estrategia honesta
0.9400000000000001,65,2,Estrategia honesta
0.9400000000000001,70,2,Estrategia honesta
0.9400000000000001,75,2,Estrategia honesta
0.9400000000000001,80,2,Estrategia honesta
0.9400000000000001,85,2,Estrategia honesta
0.9400000000000001,90,2,Estrategia honesta
0.9400000000000001,95,2,Estrategia honesta
0.9400000000000001,100,2,Estrategia honesta
0.9400000000000001,105,2,Estrategia honesta
0.9400000000000001,110,2,Estrategia honesta
0.9400000000000001,115,2,Estrategia honesta
0.9400000000000001,120,2,Estrategia honesta
0.9400000000000001,125,2,Estrategia honesta
0.9400000000000001,130,2,Estrategia honesta
0.9400000000000001,135,2,Estrategia honesta
0.9400000000000001,140,2,Estrategia honesta
0.9400000000000001,145,2,Estrategia honesta
0.9400000000000001,150,2,Estrategia honesta
0.9400000000000001,155,2,Estrategia honesta
0.9400000000000001,160,2,Estrategia honesta
0.9400000000000001,165,2,Estrategia honesta
0.9400000000000001,170,2,Estrategia honesta
0.9400000000000001,175,2,Estrategia honesta
0.9400000000000001,180,2,Estrategia honesta
0.9400000000000001,185,2,Estrategia honesta
0.9400000000000001,190,2,Estrategia honesta
0.9400000000000001,195,2,Estrategia honesta
0.9400000000000001,200,2,Estrategia honesta
0.9400000000000001,205,2,Estrategia honesta
0.9400000000000001,210,2,Estrategia honesta
0.9400000000000001,215,2,Estrategia honesta
0.9400000000000001,220,2,Estrategia honesta
0.9400000000000001,225,2,Estrategia honesta
0.9400000000000001,230,2,Estrategia honesta
0.9400000000000001,235,2,Estrategia honesta
0.9400000000000001,240,2,Estrategia honesta
0.9400000000000001,245,2,Estrategia honesta
0.9400000000000001,250,2,Estrategia honesta
0.9400000000000001,255,2,Estrategia honesta
0.9400000000000001,260,2,Estrategia honesta
0.9400000000000001,265,2,Estrategia honesta
0.9400000000000001,270,2,Estrategia honesta
0.9400000000000001,275,2,Estrategia honesta
